醫事機構名稱,機構縣市,機構地址,電話區域號碼,電話號碼,特約類別,型態別,醫事機構種類,門牌號碼,村里,X,Y
佑仁聯合診所,基隆市,基隆市七堵區開元路５９－１號、地下室１樓、１樓,2,24562212,4,7,A,基隆市七堵區正光里13鄰開元路59之1號,正光里,321983.476,2776610.384
暘基醫院,基隆市,基隆市安樂區基金一路１２９巷８號地下１、地下２及１至５樓,2,24322522,3,4,A,基隆市安樂區興寮里34鄰基金一路129巷8號,興寮里,322044.87,2781363.7
正光內兒科診所,基隆市,基隆市七堵區南興路１２號１樓,2,24569275,4,7,A,基隆市七堵區正光里6鄰南興路12號,正光里,322099.178,2776770.72
惠安復健科診所,基隆市,基隆市七堵區南興路１０號及１２號地下層１樓地上層２樓,2,24569908,4,7,A,基隆市七堵區正光里6鄰南興路10號,正光里,322105.288,2776772.882
南光神經精神科醫院,基隆市,基隆市安樂區基金一路９１號,2,24310082,3,4,A,基隆市安樂區興寮里3鄰基金一路91號,興寮里,322451.574,2781288.839
長庚醫療財團法人基隆長庚紀念醫院,基隆市,基隆市安樂區麥金路２２２號基金一路２０８巷２００號,2,24313131,2,1,A,基隆市安樂區鶯歌里11鄰麥金路200號,鶯歌里,322933.712,2779216.787
宜蘭普門醫療財團法人普門醫院,宜蘭縣,宜蘭縣員山鄉深溝村尚深路９１號,3,9220292,3,4,A,宜蘭縣員山鄉深溝村3鄰尚深路91號,深溝村,323000.792,2735119.256
李偉華耳鼻喉科診所,基隆市,基隆市安樂區安樂路２段１７９號,2,24348535,4,7,A,基隆市安樂區鶯歌里8鄰安樂路二段179號,鶯歌里,323011.405,2779376.93
杜飛耳鼻喉科診所,基隆市,基隆市中山區西定路１０６－５號１樓,2,24244062,4,7,A,基隆市中山區西華里3鄰西定路106之5號,西華里,324127.808,2780795.801
蔡敬山診所,基隆市,基隆市中山區西定路４１號,2,24246155,4,7,A,基隆市中山區西榮里7鄰西定路41號,西榮里,324127.837,2780678.112
安一外科診所,基隆市,基隆市中山區安一路７９號,2,24236262,4,7,A,基隆市中山區安民里4鄰安一路79號,安民里,324193.368,2780534.151
蔡內兒科診所,基隆市,基隆市中山區安一路８６號－１,2,24277489,4,7,A,基隆市中山區安民里5鄰安一路86號,安民里,324200.277,2780554.452
李筱隆耳鼻喉科診所,基隆市,基隆市中山區安一路６３號,2,24254198,4,7,A,基隆市中山區安民里8鄰安一路63號,安民里,324227.946,2780526.291
婁診所,基隆市,基隆市暖暖區暖暖街１７１號,2,24584498,4,7,A,基隆市暖暖區暖暖里13鄰暖暖街171號,暖暖里,324244.261,2776996.855
仁傑小兒專科診所,基隆市,基隆市中山區安一路４９號,2,24254123,4,7,A,基隆市中山區安民里8鄰安一路49號,安民里,324260.397,2780531.581
林文毅婦產科診所,基隆市,基隆市中山區安一路２７號,2,24288818,4,7,A,基隆市中山區安平里5鄰安一路27號,安平里,324303.087,2780531.382
至誠診所,基隆市,基隆市中山區安一路３號,2,24246151,4,7,A,基隆市中山區安平里7鄰安一路3號,安平里,324355.427,2780524.122
游興讓婦產科診所,基隆市,基隆市仁愛區忠二路６７號,2,24229407,4,7,A,基隆市仁愛區文昌里6鄰忠二路67號,文昌里,324486.24,2780460.177
東大診所,基隆市,基隆市仁愛區忠二路４７號,2,24232992,4,7,A,基隆市仁愛區文昌里6鄰忠二路47號,文昌里,324543.114,2780423.151
正祥復健科診所,基隆市,基隆市仁愛區忠一路２０號３、４樓,2,24281850,4,7,A,基隆市仁愛區文昌里8鄰忠一路20號,文昌里,324585.494,2780525.37
汪國燦內科診所,基隆市,基隆市仁愛區孝二路６５號１樓,2,24271848,4,7,A,基隆市仁愛區文昌里12鄰孝二路65號,文昌里,324607.09,2780333.683
蘇婦產科診所,基隆市,基隆市仁愛區孝二路６２號２Ｆ,2,24223850,4,7,A,基隆市仁愛區新店里7鄰孝二路62號,新店里,324631.353,2780318.364
林小兒科診所,基隆市,基隆市仁愛區孝二路７０號,2,24229337,4,7,A,基隆市仁愛區新店里7鄰孝二路70號,新店里,324643.007,2780333.663
胡耳鼻喉科診所,基隆市,基隆市仁愛區仁五路５７號(１F),2,24248736,4,7,A,基隆市仁愛區文安里3鄰仁五路57號,文安里,324660.096,2780098.294
林耳鼻咽喉科診所,基隆市,基隆市仁愛區忠二路３－１４號,2,24229646,4,7,A,基隆市仁愛區新店里6鄰忠二路3之14號,新店里,324672.018,2780334.799
李任堅小兒科診所,基隆市,基隆市仁愛區孝一路８６號,2,24269096,4,7,A,基隆市仁愛區新店里13鄰孝一路86號,新店里,324715.082,2780298.927
林內兒科診所,基隆市,基隆市仁愛區仁五路１１號,2,24277326,4,7,A,基隆市仁愛區文安里1鄰仁五路11號,文安里,324752.12,2780047.273
全成內兒科診所,基隆市,基隆市仁愛區仁五路８號２樓－３,2,24280977,4,7,A,基隆市仁愛區博愛里8鄰仁五路8號,博愛里,324756.087,2780085.114
光明眼科診所,基隆市,基隆市仁愛區愛三路５７號５樓,2,24291860,4,7,A,基隆市仁愛區仁德里12鄰愛三路57號,仁德里,324878.505,2780218.805
王大夫診所,基隆市,基隆市仁愛區南榮路４３號,2,24233769,4,7,A,基隆市仁愛區福仁里3鄰南榮路43號,福仁里,324886.31,2780000.182
黃勝雄診所,基隆市,基隆市仁愛區南榮路１１５號,2,24220470,4,7,A,基隆市仁愛區福仁里7鄰南榮路115號,福仁里,324930.947,2779859.756
何宗斌診所,基隆市,基隆市仁愛區南榮路１８５號１樓,2,24266296,4,7,A,基隆市仁愛區吉仁里2鄰南榮路185號,吉仁里,324931.425,2779682.981
陳正時婦產科診所,基隆市,基隆市仁愛區愛四路２巷１號,2,24223388,4,7,A,基隆市仁愛區玉田里10鄰愛四路2巷1號,玉田里,324949.618,2780106.677
楊光復健診所,基隆市,基隆市仁愛區愛三路１２０號４、5樓,2,24292288,4,7,A,基隆市仁愛區仁德里1鄰愛三路120號,仁德里,324984.211,2780342.734
孫皮膚科診所,基隆市,基隆市仁愛區愛三路１２０號３樓,2,24245050,4,7,A,基隆市仁愛區仁德里1鄰愛三路120號,仁德里,324984.211,2780342.734
喜樂婦產科診所,基隆市,基隆市中正區義一路２號１０－１２樓,2,24220609,4,7,A,基隆市中正區港通里16鄰義一路2號,港通里,325066.565,2780478.293
新昆明醫院,基隆市,基隆市中正區中正路３０號,2,24268106,3,2,A,基隆市中正區港通里20鄰中正路30號,港通里,325101.59,2780733.24
河南眼科診所,基隆市,基隆市中正區義一路１３號,2,24274300,4,7,A,基隆市中正區港通里16鄰義一路13號,港通里,325133.484,2780654.541
孫邦松兒內科診所,基隆市,基隆市中正區信二路３１７號１樓,2,24223557,4,7,A,基隆市中正區德義里1鄰信二路317號,德義里,325157.992,2780533.406
吳婦產科診所,基隆市,基隆市中正區義一路２３號１－２樓,2,24269000,4,7,A,基隆市中正區港通里22鄰義一路23號,港通里,325161.172,2780698.509
開山診所,基隆市,基隆市中正區義一路２９號２樓,2,24236565,4,7,A,基隆市中正區港通里22鄰義一路29號,港通里,325166.668,2780716.768
洪耳鼻喉科診所,基隆市,基隆市中正區義一路３３號１樓,2,24284955,4,7,A,基隆市中正區港通里22鄰義一路33號,港通里,325172.61,2780724.191
傅耳鼻喉科診所,基隆市,基隆市中正區義一路３３號１樓,2,24284955,4,7,A,基隆市中正區港通里22鄰義一路33號,港通里,325172.61,2780724.191
王立文婦產科診所,基隆市,基隆市中正區義一路４１號１、２、３、５、６、７樓,2,24278888,4,7,A,基隆市中正區港通里22鄰義一路41號,港通里,325179.743,2780742.748
陳益村婦產科診所,基隆市,基隆市中正區義二路５１號１、２樓,2,24246181,4,7,A,基隆市中正區德義里2鄰義二路51號,德義里,325186.212,2780567.231
陳耳鼻喉科診所,基隆市,基隆市中正區信一路１６４號,2,24248881,4,7,A,基隆市中正區德義里5鄰信一路164號,德義里,325190.64,2780405.12
孫眼科診所,基隆市,基隆市中正區義二路５７號,2,24236019,4,7,A,基隆市中正區德義里2鄰義二路57號,德義里,325192.243,2780576.645
信光眼科診所,基隆市,基隆市中正區信一路１６２號（１－２F）,2,24263616,4,7,A,基隆市中正區德義里5鄰信一路162號,德義里,325200.485,2780399.194
陳怡穎皮膚科診所,基隆市,基隆市中正區義二路６５-１號１樓,2,24276789,4,7,A,基隆市中正區德義里2鄰義二路65之1號,德義里,325203.969,2780596.379
盧耳鼻喉科診所,基隆市,基隆市仁愛區仁二路１５４號１.２Ｆ,2,24224052,4,7,A,基隆市仁愛區和明里8鄰仁二路154號,和明里,325205.229,2780190.313
朱僑光婦幼專科診所,基隆市,基隆市中正區義一路５４號１、２、３、５、６、７樓,2,24234203,4,7,A,基隆市中正區港通里1鄰義一路54號,港通里,325206.163,2780703.566
黃勉倉醫師骨科診所,基隆市,基隆市中正區義一路６０號(１－２F),2,24277729,4,7,A,基隆市中正區港通里1鄰義一路60號,港通里,325213.462,2780717.16
陳如儀兒科診所,基隆市,基隆市中正區義一路６２號１樓,2,24259958,4,7,A,基隆市中正區港通里2鄰義一路62號,港通里,325217.941,2780723.791
瑞光眼科診所,基隆市,基隆市中正區義一路６４號,2,24245909,4,7,A,基隆市中正區港通里2鄰義一路64號,港通里,325219.766,2780727.106
廖國棟皮膚科診所,基隆市,基隆市中正區義一路６６號,2,24291166,4,7,A,基隆市中正區港通里2鄰義一路66號,港通里,325221.425,2780730.754
立康復健科診所,基隆市,基隆市中正區義二路６２號１-３樓,2,24276112,4,7,A,基隆市中正區德義里8鄰義二路62號,德義里,325224.267,2780585.885
喬復健科診所,基隆市,基隆市中正區信三路８號Ｂ１至４樓,2,24275228,4,7,A,基隆市中正區德義里3鄰信三路8號,德義里,325225.65,2780658.48
袁至仁內科診所,基隆市,基隆市中正區義二路８３號,2,24248688,4,7,A,基隆市中正區德義里4鄰義二路83號,德義里,325236.755,2780651.376
醫療財團法人臺灣區煤礦業基金會基隆門診部,基隆市,基隆市中正區義一路７６號３、４樓,2,24220506,4,7,A,基隆市中正區港通里2鄰義一路76號,港通里,325237.186,2780756.449
王孫斌婦產科診所,基隆市,基隆市中正區義一路６９號１－５樓,2,24248125,4,7,A,基隆市中正區港通里9鄰義一路69號,港通里,325251.526,2780846.541
李內兒科診所,基隆市,基隆市中正區義一路１１４號,2,24224636,4,7,A,基隆市中正區港通里5鄰義一路114號,港通里,325291.924,2780866.015
譚景文婦產科診所,基隆市,基隆市信義區信二路２６７號,2,24242688,4,7,A,基隆市信義區仁壽里1鄰信二路267號,仁壽里,325372.837,2780408.234
王俊傑耳鼻喉科診所,基隆市,基隆市仁愛區仁二路１１７號,2,24253660,4,7,A,基隆市仁愛區智仁里14鄰仁二路117號,智仁里,325426.536,2780094.447
楊耳鼻喉科診所,基隆市,基隆市仁愛區仁二路１１５號,2,24245212,4,7,A,基隆市仁愛區智仁里14鄰仁二路115號,智仁里,325431.402,2780095.868
魏心臟科診所,基隆市,基隆市仁愛區仁二路８８號,2,24233057,4,7,A,基隆市仁愛區和明里13鄰仁二路88號,和明里,325448.5,2780122.117
衛生福利部基隆醫院,基隆市,基隆市信義區信二路２６８號,2,24292525,2,1,A,基隆市信義區仁壽里18鄰信二路268號,仁壽里,325457.01,2780436.46
資耳鼻喉科診所,基隆市,基隆市仁愛區仁一路２６１之２號,2,24228966,4,7,A,基隆市仁愛區和明里19鄰仁一路261之2號,和明里,325470.69,2780186.22
健安婦產科診所,基隆市,基隆市仁愛區仁二路７８號,2,24244543,4,7,A,基隆市仁愛區和明里13鄰仁二路78號,和明里,325475.516,2780128.87
王順水小兒科診所,基隆市,基隆市仁愛區仁二路５６號,2,24201733,4,7,A,基隆市仁愛區水錦里12鄰仁二路56號,水錦里,325579.076,2780140.554
東海診所,基隆市,基隆市中正區中船路５巷２號,2,24226290,4,7,A,基隆市中正區中船里1鄰中船路5巷2號,中船里,325603.489,2781191.24
楊外骨科診所,基隆市,基隆市仁愛區仁二路２１號１、２樓,2,24257163,4,7,A,基隆市仁愛區水錦里10鄰仁二路21號,水錦里,325658.895,2780111.188
佳基內科診所,基隆市,基隆市仁愛區劉銘傳路１－７號８樓,2,24215047,4,7,A,基隆市仁愛區水錦里16鄰劉銘傳路1之7號,水錦里,325732.419,2780151.75
莊耳鼻喉科診所,宜蘭縣,宜蘭縣宜蘭市神農路２段４８號,3,9333939,4,7,A,宜蘭縣宜蘭市民權里10鄰神農路二段48號,民權里,325951.966,2738393.912
鄭在鈞復健科診所,宜蘭縣,宜蘭縣宜蘭市文昌路５１號,3,9356673,4,7,A,宜蘭縣宜蘭市南門里4鄰文昌路51號,南門里,325973.569,2739177.64
李碧峰小兒科診所,宜蘭縣,宜蘭縣宜蘭市中山路３段２９號、２９號２樓之２,3,9356288,4,7,A,宜蘭縣宜蘭市南門里2鄰中山路三段29號,南門里,326071.688,2738964.578
順安診所,宜蘭縣,宜蘭縣宜蘭市中山路２段３１３號,3,9331192,4,7,A,宜蘭縣宜蘭市神農里17鄰中山路二段313號,神農里,326077.403,2738749.723
李界元皮膚科診所,宜蘭縣,宜蘭縣宜蘭市中山路２段３０９號,3,9355175,4,7,A,宜蘭縣宜蘭市神農里17鄰中山路二段309號,神農里,326082.439,2738735.125
李文生皮膚科診所,宜蘭縣,宜蘭縣宜蘭市中山路３段４２號,3,9310303,4,7,A,宜蘭縣宜蘭市新民里1鄰中山路三段42號,新民里,326093.347,2738963.578
胡進忠眼科診所,宜蘭縣,宜蘭縣宜蘭市中山路３段４２－１號,3,9321010,4,7,A,宜蘭縣宜蘭市新民里1鄰中山路三段42之1號,新民里,326093.61,2738967.813
宜美皮膚科診所,宜蘭縣,宜蘭縣宜蘭市中山路２段３０１－２號,3,9321991,4,7,A,宜蘭縣宜蘭市神農里17鄰中山路二段301之2號,神農里,326098.049,2738688.822
李光雄診所,宜蘭縣,宜蘭縣宜蘭市中山路２段５１２號,3,9327188,4,7,A,宜蘭縣宜蘭市神農里16鄰中山路二段512號,神農里,326110.477,2738719.335
張志強眼科診所,宜蘭縣,宜蘭縣宜蘭市中山路３段７２號,3,9333372,4,7,A,宜蘭縣宜蘭市新民里13鄰中山路三段72號,新民里,326113.043,2739049.538
許明哲耳鼻喉科診所,宜蘭縣,宜蘭縣宜蘭市中山路３段９２號,3,9321168,4,7,A,宜蘭縣宜蘭市新民里13鄰中山路三段92號,新民里,326123.08,2739098.919
譚國勇婦產科診所,宜蘭縣,宜蘭縣宜蘭市中山路３段１５７號,3,9366797,4,7,A,宜蘭縣宜蘭市中山里4鄰中山路三段157號,中山里,326152.878,2739355.842
徐瑪里婦產科診所,宜蘭縣,宜蘭縣宜蘭市中山路３段１４６號３樓,3,9364714,4,7,A,宜蘭縣宜蘭市東門里5鄰中山路三段146號,東門里,326159.825,2739279.529
明仁眼科診所,宜蘭縣,宜蘭縣宜蘭市中山路２段２３１號,3,9330303,4,7,A,宜蘭縣宜蘭市民權里7鄰中山路二段231號,民權里,326189.292,2738411.257
林內兒科診所,宜蘭縣,宜蘭縣宜蘭市聖後街１７３號,3,9322080,4,7,A,宜蘭縣宜蘭市東門里5鄰聖後街173號,東門里,326196.614,2739276.112
宜蘭翰林眼科診所,宜蘭縣,宜蘭縣宜蘭市北門里中山路３段２２７號,3,9327880,4,7,A,宜蘭縣宜蘭市北門里1鄰中山路三段227號,北門里,326210.189,2739568.941
林耳鼻喉科診所,宜蘭縣,宜蘭縣宜蘭市中山路３段２３３號,3,9311234,4,7,A,宜蘭縣宜蘭市北門里1鄰中山路三段233號,北門里,326215.043,2739582.953
李富逸診所,宜蘭縣,宜蘭縣宜蘭市中山路２段１８９號,3,9330369,4,7,A,宜蘭縣宜蘭市民權里7鄰中山路二段189號,民權里,326228.708,2738308.754
陳義文小兒科診所,宜蘭縣,宜蘭縣宜蘭市中山路２段３５８號１樓,3,9369885,4,7,A,宜蘭縣宜蘭市神農里15鄰中山路二段358號,神農里,326231.123,2738367.575
陳耳鼻喉科診所,宜蘭縣,宜蘭縣宜蘭市聖後街１６３號,3,9322218,4,7,A,宜蘭縣宜蘭市東門里6鄰聖後街163號,東門里,326242.669,2739267.319
國立陽明大學附設醫院,宜蘭縣,宜蘭縣宜蘭市新民路１５２號,3,9325192,2,1,A,宜蘭縣宜蘭市東門里4鄰新民路152號,東門里,326261.653,2739167.558
建成骨外科診所,宜蘭縣,宜蘭縣宜蘭市復興路６６號,3,9325737,4,7,A,宜蘭縣宜蘭市神農里14鄰復興路66號,神農里,326303.799,2738289.389
財團法人蘭陽仁愛醫院,宜蘭縣,宜蘭縣宜蘭市中山路２段２６０號,3,9321888,3,1,A,宜蘭縣宜蘭市神農里11鄰中山路二段260號,神農里,326308.5,2738158.455
李耳鼻喉科診所,宜蘭縣,宜蘭縣宜蘭市昇平里崇聖街３３－２號,3,9322622,4,7,A,宜蘭縣宜蘭市新民里10鄰崇聖街33之2號,新民里,326329.5,2738933.52
呂學劼診所,宜蘭縣,宜蘭縣宜蘭市復興路３５號,3,9362245,4,7,A,宜蘭縣宜蘭市神農里12鄰復興路35號,神農里,326352.846,2738284.015
徐英忠耳鼻喉科美形診所,宜蘭縣,宜蘭縣宜蘭市復興路２９號１、２樓,3,9352966,4,7,A,宜蘭縣宜蘭市神農里12鄰復興路29號,神農里,326369.722,2738289.294
